candidate_id,target_role,seniority_level,experience_years,skills,tools,education,certifications,project_summary,resume_text,cleaned_text,synthetic_data,privacy_status
CAND_0011,Frontend Developer,Junior,1,"React, HTML5, JavaScript, Accessibility, Tailwind CSS, Cypress, Redux Toolkit, API Testing, Git, Security Awareness, Public Service Systems, Hugging Face, frontend routing, web accessibility","GitHub, Chrome DevTools, Figma, VS Code, Jira, Webpack, Slack, Confluence",Foundation Degree in Computing,JavaScript Algorithms Certificate,"Improved accessibility, page speed, and API-connected forms for a public benefits case management portal.","Candidate profile: Synthetic anonymized candidate CAND_0011 for Junior Frontend Developer. Experience: 1 years in IT delivery for public service environments. Skills: React, HTML5, JavaScript, Accessibility, Tailwind CSS, Cypress, Redux Toolkit, API Testing, Git, Security Awareness, Public Service Systems, Hugging Face, frontend routing, web accessibility. Tools: GitHub, Chrome DevTools, Figma, VS Code, Jira, Webpack, Slack, Confluence. Education: Foundation Degree in Computing. Certifications: JavaScript Algorithms Certificate. Project summary: Improved accessibility, page speed, and API-connected forms for a public benefits case management portal. Responsibilities included followed coding standards, supported testing, wrote basic documentation. Impact: reduced manual review effort. Privacy status: synthetic anonymized academic resume with no real personal data.",candidate profile synthetic anonymized candidate cand 0011 for junior frontend developer. experience 1 years in it delivery for public service environments. skills react html5 javascript accessibility tailwind css cypress redux toolkit api testing git security awareness public service systems hugging face frontend routing web accessibility. tools github chrome devtools figma vs code jira webpack slack confluence. education foundation degree in computing. certifications javascript algorithms certificate. project summary improved accessibility page speed and api-connected forms for a public benefits case management portal. responsibilities included followed coding standards supported testing wrote basic documentation. impact reduced manual review effort. privacy status synthetic anonymized academic resume with no real personal data.,True,Synthetic anonymized academic data - no real personal information
CAND_0012,Frontend Developer,Junior,0,"CSS3, React, JavaScript, HTML5, Web Performance, Next.js, Tailwind CSS, TypeScript, Agile, API Testing, Security Awareness, Git, web accessibility, component library","Chrome DevTools, Figma, VS Code, Storybook, Jira, Confluence",BTEC Level 3 IT,Google UX Design Certificate,Delivered a component-based web interface with clear validation and user feedback for a education records support platform.,"Role-focused CV summary: Synthetic anonymized candidate CAND_0012 for Junior Frontend Developer. Experience: 0 years in IT delivery for public service environments. Skills: CSS3, React, JavaScript, HTML5, Web Performance, Next.js, Tailwind CSS, TypeScript, Agile, API Testing, Security Awareness, Git, web accessibility, component library. Tools: Chrome DevTools, Figma, VS Code, Storybook, Jira, Confluence. Education: BTEC Level 3 IT. Certifications: Google UX Design Certificate. Project summary: Delivered a component-based web interface with clear validation and user feedback for a education records support platform. Responsibilities included followed coding standards, supported testing, wrote basic documentation. Impact: supported secure public service delivery. Privacy status: synthetic anonymized academic resume with no real personal data.",role-focused cv summary synthetic anonymized candidate cand 0012 for junior frontend developer. experience 0 years in it delivery for public service environments. skills css3 react javascript html5 web performance next.js tailwind css typescript agile api testing security awareness git web accessibility component library. tools chrome devtools figma vs code storybook jira confluence. education btec level 3 it. certifications google ux design certificate. project summary delivered a component-based web interface with clear validation and user feedback for a education records support platform. responsibilities included followed coding standards supported testing wrote basic documentation. impact supported secure public service delivery. privacy status synthetic anonymized academic resume with no real personal data.,True,Synthetic anonymized academic data - no real personal information
CAND_0013,Frontend Developer,Junior,0,"Tailwind CSS, JavaScript, Responsive Design, Web Performance, React, TypeScript, CSS3, Docker, API Testing, SQL, Android, component library, web accessibility","Storybook, VS Code, Vite, Webpack, Confluence, Git",Computer Science bootcamp with portfolio projects,Meta Front-End Developer Certificate,Delivered a component-based web interface with clear validation and user feedback for a education records support platform.,"Technical background: Synthetic anonymized candidate CAND_0013 for Junior Frontend Developer. Experience: 0 years in IT delivery for public service environments. Skills: Tailwind CSS, JavaScript, Responsive Design, Web Performance, React, TypeScript, CSS3, Docker, API Testing, SQL, Android, component library, web accessibility. Tools: Storybook, VS Code, Vite, Webpack, Confluence, Git. Education: Computer Science bootcamp with portfolio projects. Certifications: Meta Front-End Developer Certificate. Project summary: Delivered a component-based web interface with clear validation and user feedback for a education records support platform. Responsibilities included wrote basic documentation, implemented supervised tasks, followed coding standards. Impact: helped teams make faster technical decisions. Privacy status: synthetic anonymized academic resume with no real personal data.",technical background synthetic anonymized candidate cand 0013 for junior frontend developer. experience 0 years in it delivery for public service environments. skills tailwind css javascript responsive design web performance react typescript css3 docker api testing sql android component library web accessibility. tools storybook vs code vite webpack confluence git. education computer science bootcamp with portfolio projects. certifications meta front-end developer certificate. project summary delivered a component-based web interface with clear validation and user feedback for a education records support platform. responsibilities included wrote basic documentation implemented supervised tasks followed coding standards. impact helped teams make faster technical decisions. privacy status synthetic anonymized academic resume with no real personal data.,True,Synthetic anonymized academic data - no real personal information
CAND_0014,Frontend Developer,Junior,1,"HTML5, CSS3, Cypress, Tailwind CSS, API integration, JavaScript, Next.js, Redux Toolkit, Web Performance, Jest, Documentation, SQL, REST API, Security Awareness, Django, FastAPI, web accessibility, frontend routing","Webpack, Chrome DevTools, Storybook, Jira, Figma, GitHub, Git",Foundation Degree in Computing,Meta Front-End Developer Certificate,Delivered a component-based web interface with clear validation and user feedback for a municipal reporting and request system.,"Candidate profile: Synthetic anonymized candidate CAND_0014 for Junior Frontend Developer. Experience: 1 years in IT delivery for public service environments. Skills: HTML5, CSS3, Cypress, Tailwind CSS, API integration, JavaScript, Next.js, Redux Toolkit, Web Performance, Jest, Documentation, SQL, REST API, Security Awareness, Django, FastAPI, web accessibility, frontend routing. Tools: Webpack, Chrome DevTools, Storybook, Jira, Figma, GitHub, Git. Education: Foundation Degree in Computing. Certifications: Meta Front-End Developer Certificate. Project summary: Delivered a component-based web interface with clear validation and user feedback for a municipal reporting and request system. Responsibilities included followed coding standards, wrote basic documentation, implemented supervised tasks. Impact: supported secure public service delivery. Privacy status: synthetic anonymized academic resume with no real personal data.",candidate profile synthetic anonymized candidate cand 0014 for junior frontend developer. experience 1 years in it delivery for public service environments. skills html5 css3 cypress tailwind css api integration javascript next.js redux toolkit web performance jest documentation sql rest api security awareness django fastapi web accessibility frontend routing. tools webpack chrome devtools storybook jira figma github git. education foundation degree in computing. certifications meta front-end developer certificate. project summary delivered a component-based web interface with clear validation and user feedback for a municipal reporting and request system. responsibilities included followed coding standards wrote basic documentation implemented supervised tasks. impact supported secure public service delivery. privacy status synthetic anonymized academic resume with no real personal data.,True,Synthetic anonymized academic data - no real personal information
CAND_0015,Frontend Developer,Junior,0,"JavaScript, React, Jest, Next.js, Redux Toolkit, TypeScript, Responsive Design, Accessibility, REST API, API Testing, Public Service Systems, Security Awareness, Agentic AI, browser rendering, web accessibility","Chrome DevTools, Figma, Webpack, Vite, Jira, Slack",Foundation Degree in Computing,Meta Front-End Developer Certificate,Built responsive screens and reusable UI components for a public service contact centre tooling.,"Role-focused CV summary: Synthetic anonymized candidate CAND_0015 for Junior Frontend Developer. Experience: 0 years in IT delivery for public service environments. Skills: JavaScript, React, Jest, Next.js, Redux Toolkit, TypeScript, Responsive Design, Accessibility, REST API, API Testing, Public Service Systems, Security Awareness, Agentic AI, browser rendering, web accessibility. Tools: Chrome DevTools, Figma, Webpack, Vite, Jira, Slack. Education: Foundation Degree in Computing. Certifications: Meta Front-End Developer Certificate. Project summary: Built responsive screens and reusable UI components for a public service contact centre tooling. Responsibilities included supported testing, wrote basic documentation, fixed small bugs. Impact: helped teams make faster technical decisions. Privacy status: synthetic anonymized academic resume with no real personal data.",role-focused cv summary synthetic anonymized candidate cand 0015 for junior frontend developer. experience 0 years in it delivery for public service environments. skills javascript react jest next.js redux toolkit typescript responsive design accessibility rest api api testing public service systems security awareness agentic ai browser rendering web accessibility. tools chrome devtools figma webpack vite jira slack. education foundation degree in computing. certifications meta front-end developer certificate. project summary built responsive screens and reusable ui components for a public service contact centre tooling. responsibilities included supported testing wrote basic documentation fixed small bugs. impact helped teams make faster technical decisions. privacy status synthetic anonymized academic resume with no real personal data.,True,Synthetic anonymized academic data - no real personal information
CAND_0016,Frontend Developer,Junior,1,"Redux Toolkit, JavaScript, Cypress, Web Performance, Accessibility, Tailwind CSS, Next.js, CSS3, HTML5, Jest, Responsive Design, REST API, SQL, Public Service Systems, Git, NumPy, frontend routing, component library","Figma, Jira, Storybook, Webpack, Chrome DevTools, GitHub, Confluence",Foundation Degree in Computing,Meta Front-End Developer Certificate,"Improved accessibility, page speed, and API-connected forms for a transport permit application service.","Professional summary: Synthetic anonymized candidate CAND_0016 for Junior Frontend Developer. Experience: 1 years in IT delivery for public service environments. Skills: Redux Toolkit, JavaScript, Cypress, Web Performance, Accessibility, Tailwind CSS, Next.js, CSS3, HTML5, Jest, Responsive Design, REST API, SQL, Public Service Systems, Git, NumPy, frontend routing, component library. Tools: Figma, Jira, Storybook, Webpack, Chrome DevTools, GitHub, Confluence. Education: Foundation Degree in Computing. Certifications: Meta Front-End Developer Certificate. Project summary: Improved accessibility, page speed, and API-connected forms for a transport permit application service. Responsibilities included wrote basic documentation, supported testing, fixed small bugs. Impact: reduced manual review effort. Privacy status: synthetic anonymized academic resume with no real personal data.",professional summary synthetic anonymized candidate cand 0016 for junior frontend developer. experience 1 years in it delivery for public service environments. skills redux toolkit javascript cypress web performance accessibility tailwind css next.js css3 html5 jest responsive design rest api sql public service systems git numpy frontend routing component library. tools figma jira storybook webpack chrome devtools github confluence. education foundation degree in computing. certifications meta front-end developer certificate. project summary improved accessibility page speed and api-connected forms for a transport permit application service. responsibilities included wrote basic documentation supported testing fixed small bugs. impact reduced manual review effort. privacy status synthetic anonymized academic resume with no real personal data.,True,Synthetic anonymized academic data - no real personal information
CAND_0017,Frontend Developer,Junior,1,"Jest, Responsive Design, Cypress, React, Web Performance, CSS3, Redux Toolkit, Accessibility, JavaScript, HTML5, API Testing, REST API, Security Awareness, NLP, Embeddings, browser rendering, component library","Storybook, Webpack, Figma, Chrome DevTools, Jira, Slack, Confluence",BTEC Level 3 IT,Meta Front-End Developer Certificate,Built responsive screens and reusable UI components for a transport permit application service.,"Technical background: Synthetic anonymized candidate CAND_0017 for Junior Frontend Developer. Experience: 1 years in IT delivery for public service environments. Skills: Jest, Responsive Design, Cypress, React, Web Performance, CSS3, Redux Toolkit, Accessibility, JavaScript, HTML5, API Testing, REST API, Security Awareness, NLP, Embeddings, browser rendering, component library. Tools: Storybook, Webpack, Figma, Chrome DevTools, Jira, Slack, Confluence. Education: BTEC Level 3 IT. Certifications: Meta Front-End Developer Certificate. Project summary: Built responsive screens and reusable UI components for a transport permit application service. Responsibilities included supported testing, fixed small bugs, implemented supervised tasks. Impact: improved release confidence. Privacy status: synthetic anonymized academic resume with no real personal data.",technical background synthetic anonymized candidate cand 0017 for junior frontend developer. experience 1 years in it delivery for public service environments. skills jest responsive design cypress react web performance css3 redux toolkit accessibility javascript html5 api testing rest api security awareness nlp embeddings browser rendering component library. tools storybook webpack figma chrome devtools jira slack confluence. education btec level 3 it. certifications meta front-end developer certificate. project summary built responsive screens and reusable ui components for a transport permit application service. responsibilities included supported testing fixed small bugs implemented supervised tasks. impact improved release confidence. privacy status synthetic anonymized academic resume with no real personal data.,True,Synthetic anonymized academic data - no real personal information
CAND_0018,Frontend Developer,Junior,1,"Redux Toolkit, HTML5, Jest, CSS3, Tailwind CSS, Accessibility, Responsive Design, API integration, Security Awareness, Git, REST API, component library, frontend routing","VS Code, Storybook, Jira, Figma, Confluence, Slack",Foundation Degree in Computing,JavaScript Algorithms Certificate,"Improved accessibility, page speed, and API-connected forms for a digital identity verification platform.","Technical background: Synthetic anonymized candidate CAND_0018 for Junior Frontend Developer. Experience: 1 years in IT delivery for public service environments. Skills: Redux Toolkit, HTML5, Jest, CSS3, Tailwind CSS, Accessibility, Responsive Design, API integration, Security Awareness, Git, REST API, component library, frontend routing. Tools: VS Code, Storybook, Jira, Figma, Confluence, Slack. Education: Foundation Degree in Computing. Certifications: JavaScript Algorithms Certificate. Project summary: Improved accessibility, page speed, and API-connected forms for a digital identity verification platform. Responsibilities included implemented supervised tasks, fixed small bugs, supported testing. Impact: supported secure public service delivery. Privacy status: synthetic anonymized academic resume with no real personal data.",technical background synthetic anonymized candidate cand 0018 for junior frontend developer. experience 1 years in it delivery for public service environments. skills redux toolkit html5 jest css3 tailwind css accessibility responsive design api integration security awareness git rest api component library frontend routing. tools vs code storybook jira figma confluence slack. education foundation degree in computing. certifications javascript algorithms certificate. project summary improved accessibility page speed and api-connected forms for a digital identity verification platform. responsibilities included implemented supervised tasks fixed small bugs supported testing. impact supported secure public service delivery. privacy status synthetic anonymized academic resume with no real personal data.,True,Synthetic anonymized academic data - no real personal information
CAND_0019,Frontend Developer,Junior,0,"Responsive Design, Cypress, Jest, TypeScript, JavaScript, Tailwind CSS, Accessibility, API integration, React, Web Performance, Next.js, REST API, Agile, SQL, ChromaDB, frontend routing, web accessibility","Figma, Storybook, Vite, VS Code, GitHub, Chrome DevTools, Git, Jira",Associate degree in Software Development,Meta Front-End Developer Certificate,Delivered a component-based web interface with clear validation and user feedback for a secure document submission workflow.,"Project experience overview: Synthetic anonymized candidate CAND_0019 for Junior Frontend Developer. Experience: 0 years in IT delivery for public service environments. Skills: Responsive Design, Cypress, Jest, TypeScript, JavaScript, Tailwind CSS, Accessibility, API integration, React, Web Performance, Next.js, REST API, Agile, SQL, ChromaDB, frontend routing, web accessibility. Tools: Figma, Storybook, Vite, VS Code, GitHub, Chrome DevTools, Git, Jira. Education: Associate degree in Software Development. Certifications: Meta Front-End Developer Certificate. Project summary: Delivered a component-based web interface with clear validation and user feedback for a secure document submission workflow. Responsibilities included wrote basic documentation, implemented supervised tasks, fixed small bugs. Impact: improved documentation quality. Privacy status: synthetic anonymized academic resume with no real personal data.",project experience overview synthetic anonymized candidate cand 0019 for junior frontend developer. experience 0 years in it delivery for public service environments. skills responsive design cypress jest typescript javascript tailwind css accessibility api integration react web performance next.js rest api agile sql chromadb frontend routing web accessibility. tools figma storybook vite vs code github chrome devtools git jira. education associate degree in software development. certifications meta front-end developer certificate. project summary delivered a component-based web interface with clear validation and user feedback for a secure document submission workflow. responsibilities included wrote basic documentation implemented supervised tasks fixed small bugs. impact improved documentation quality. privacy status synthetic anonymized academic resume with no real personal data.,True,Synthetic anonymized academic data - no real personal information
CAND_0020,Frontend Developer,Junior,1,"Accessibility, Redux Toolkit, Cypress, JavaScript, CSS3, Web Performance, Tailwind CSS, Jest, Responsive Design, Security Awareness, API Testing, Public Service Systems, REST API, BLoC, browser rendering, component library","Chrome DevTools, Storybook, Jira, Vite, Webpack, Slack",Computer Science bootcamp with portfolio projects,Google UX Design Certificate,"Improved accessibility, page speed, and API-connected forms for a digital identity verification platform.","Technical background: Synthetic anonymized candidate CAND_0020 for Junior Frontend Developer. Experience: 1 years in IT delivery for public service environments. Skills: Accessibility, Redux Toolkit, Cypress, JavaScript, CSS3, Web Performance, Tailwind CSS, Jest, Responsive Design, Security Awareness, API Testing, Public Service Systems, REST API, BLoC, browser rendering, component library. Tools: Chrome DevTools, Storybook, Jira, Vite, Webpack, Slack. Education: Computer Science bootcamp with portfolio projects. Certifications: Google UX Design Certificate. Project summary: Improved accessibility, page speed, and API-connected forms for a digital identity verification platform. Responsibilities included fixed small bugs, wrote basic documentation, followed coding standards. Impact: supported secure public service delivery. Privacy status: synthetic anonymized academic resume with no real personal data.",technical background synthetic anonymized candidate cand 0020 for junior frontend developer. experience 1 years in it delivery for public service environments. skills accessibility redux toolkit cypress javascript css3 web performance tailwind css jest responsive design security awareness api testing public service systems rest api bloc browser rendering component library. tools chrome devtools storybook jira vite webpack slack. education computer science bootcamp with portfolio projects. certifications google ux design certificate. project summary improved accessibility page speed and api-connected forms for a digital identity verification platform. responsibilities included fixed small bugs wrote basic documentation followed coding standards. impact supported secure public service delivery. privacy status synthetic anonymized academic resume with no real personal data.,True,Synthetic anonymized academic data - no real personal information
